tic,angle,health,momx,momy,weapon,ray0,ray1,ray2,ray3,ray4,ray5,ray6,ray7,ray8,ray9,ray10,ray11,ray12,ray13,ray14,ray15,m0_dx,m0_dy,m0_present,m1_dx,m1_dy,m1_present,m2_dx,m2_dy,m2_present,last_fwd,last_side,last_turn,last_fire,last_use,cmd_fwd,cmd_side,cmd_turn,cmd_buttons
11,0.5510,100,-0.55,-0.18,1.00,90.8,43.9,49.2,60.8,63.9,64.1,64.0,131.8,313.8,393.8,664.1,741.2,711.5,664.0,382.8,138.0,-1537.6,-740.5,1.0,-2024.0,-174.3,1.0,-1610.9,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
12,0.5510,100,-0.50,-0.17,1.00,90.2,43.6,48.0,60.7,63.8,64.9,63.6,132.1,314.4,394.5,665.3,741.4,711.7,664.1,382.1,137.2,-1538.2,-740.5,1.0,-2024.6,-174.3,1.0,-1611.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
13,0.5510,100,-0.46,-0.15,1.00,89.7,43.3,46.9,60.5,63.6,65.7,63.2,132.3,315.0,395.2,666.4,741.6,711.8,664.2,381.6,136.3,-1538.7,-740.5,1.0,-2025.1,-174.3,1.0,-1612.0,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
14,0.5510,100,-0.41,-0.14,1.00,89.2,43.1,45.9,60.3,63.4,66.4,62.8,132.6,315.4,395.8,667.5,741.8,712.0,664.2,381.1,135.6,-1539.2,-740.5,1.0,-2025.6,-174.3,1.0,-1612.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
15,0.5510,100,-0.37,-0.12,1.00,88.8,42.9,44.9,60.2,63.3,67.0,62.6,132.8,315.9,396.3,668.4,741.9,712.1,664.3,380.6,135.0,-1539.6,-740.5,1.0,-2026.0,-174.3,1.0,-1612.9,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
16,0.5510,100,-0.34,-0.11,1.00,88.4,42.7,44.1,60.1,63.1,67.6,62.3,133.0,316.3,396.8,669.2,742.0,712.2,664.4,380.2,134.4,-1540.0,-740.5,1.0,-2026.4,-174.3,1.0,-1613.3,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
17,0.5510,100,-0.31,-0.10,1.00,88.0,42.5,43.4,60.0,63.0,68.1,62.0,133.1,316.6,397.3,670.0,742.1,712.4,664.4,379.8,133.8,-1540.4,-740.5,1.0,-2026.8,-174.3,1.0,-1613.6,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
18,0.5510,100,-0.28,-0.09,1.00,87.7,42.4,42.7,59.9,62.9,68.6,61.8,133.3,316.9,397.7,670.7,742.2,712.5,664.5,379.5,133.3,-1540.7,-740.5,1.0,-2027.1,-174.3,1.0,-1614.0,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
19,0.5510,100,-0.25,-0.08,1.00,87.4,42.2,42.1,59.8,62.8,69.0,61.6,133.4,317.2,398.1,671.3,742.3,712.6,664.5,379.2,132.9,-1541.0,-740.5,1.0,-2027.4,-174.3,1.0,-1614.3,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
20,0.5510,100,-0.23,-0.08,1.00,87.1,42.1,41.5,59.7,62.7,69.4,61.4,133.6,317.5,1108.2,671.8,742.4,712.7,664.6,378.9,132.5,-1541.3,-740.5,1.0,-2027.6,-174.3,1.0,-1614.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
21,0.5510,100,-0.21,-0.07,1.00,86.9,42.0,41.0,59.6,62.7,69.7,61.2,133.7,317.8,1108.4,672.3,742.5,712.8,664.6,378.6,132.1,-1541.5,-740.5,1.0,-2027.9,-174.3,1.0,-1614.8,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
22,0.5510,100,-0.19,-0.06,1.00,86.7,41.9,40.5,59.5,62.6,70.0,61.1,133.8,318.0,1108.6,672.8,742.5,712.8,664.7,378.4,131.8,-1541.7,-740.5,1.0,-2028.1,-174.3,1.0,-1615.0,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
23,0.5510,100,-0.17,-0.06,1.00,86.5,41.8,40.1,59.5,62.5,70.3,60.9,133.9,318.2,1108.8,673.2,742.6,712.9,664.7,378.2,131.5,-1541.9,-740.5,1.0,-2028.3,-174.3,1.0,-1615.2,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
24,0.5510,100,-0.15,-0.05,1.00,86.3,41.7,39.7,59.4,62.4,70.6,60.8,134.0,318.3,1108.9,673.6,742.7,712.9,664.7,378.0,131.2,-1542.1,-740.5,1.0,-2028.5,-174.3,1.0,-1615.4,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
25,0.5510,100,-0.14,-0.05,1.00,86.1,41.6,39.4,59.4,62.4,70.8,60.7,134.0,318.5,1109.1,673.9,742.7,713.0,664.7,377.8,131.0,-1542.3,-740.5,1.0,-2028.6,-174.3,1.0,-1615.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
26,0.5510,100,-0.13,-0.04,1.00,86.0,41.6,39.1,59.3,62.3,71.0,60.6,134.1,318.7,1109.2,674.2,742.8,713.1,664.8,377.7,130.8,-1542.4,-740.5,1.0,-2028.8,-174.3,1.0,-1615.7,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
27,0.5510,100,-0.11,-0.04,1.00,85.8,41.5,38.8,59.3,62.3,71.2,60.5,134.2,318.8,1109.3,674.5,742.8,713.1,664.8,377.5,130.5,-1542.5,-740.5,1.0,-2028.9,-174.3,1.0,-1615.8,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
28,0.5510,100,-0.10,-0.03,1.00,85.7,41.4,38.5,59.2,62.2,71.4,60.4,134.2,318.9,1109.4,674.8,742.8,713.1,664.8,377.4,130.3,-1542.7,-740.5,1.0,-2029.0,-174.3,1.0,-1615.9,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
29,0.5510,100,-0.09,-0.03,1.00,85.6,41.4,38.3,59.2,62.2,71.6,60.3,134.3,319.0,1109.5,675.0,742.9,713.2,664.8,377.3,130.2,-1542.8,-740.5,1.0,-2029.1,-174.3,1.0,-1616.0,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
30,0.5510,100,-0.09,-0.03,1.00,85.5,41.3,38.1,59.2,62.2,71.7,60.2,134.3,319.1,1109.5,675.2,742.9,713.2,664.8,377.2,130.0,-1542.9,-740.5,1.0,-2029.2,-174.3,1.0,-1616.1,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
31,0.5510,100,-0.08,-0.03,1.00,85.4,41.3,37.9,59.2,62.2,71.8,60.2,134.4,319.2,1109.6,675.4,742.9,713.2,664.8,377.1,129.9,-1543.0,-740.5,1.0,-2029.3,-174.3,1.0,-1616.2,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
32,0.5510,100,-0.07,-0.02,1.00,85.3,41.2,37.7,59.1,62.1,71.9,60.2,134.4,319.3,1109.7,675.6,743.0,713.2,664.8,377.0,129.8,-1543.0,-740.5,1.0,-2029.4,-174.3,1.0,-1616.3,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
33,0.5510,100,-0.06,-0.02,1.00,85.3,41.2,37.6,59.1,62.1,72.1,60.1,134.4,319.3,1109.8,675.8,743.0,713.3,664.8,376.9,129.7,-1543.1,-740.5,1.0,-2029.5,-174.3,1.0,-1616.4,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
34,0.5510,100,-0.06,-0.02,1.00,85.2,41.2,37.4,59.1,62.1,72.2,60.0,134.5,319.4,1109.8,675.9,743.0,713.3,664.9,376.8,129.6,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.4,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
35,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
36,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
37,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
38,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
39,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
40,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
41,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
42,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
43,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
44,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
45,0.5510,100,0.00,0.00,1.00,85.2,41.2,37.3,59.1,62.1,72.2,60.0,134.5,319.5,1109.8,676.0,743.0,713.3,664.9,376.8,129.5,-1543.2,-740.5,1.0,-2029.6,-174.3,1.0,-1616.5,1374.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
46,0.5461,100,0.00,0.00,1.00,87.0,42.7,35.2,59.2,61.5,74.9,56.6,130.0,316.4,390.7,637.4,745.0,709.5,653.6,382.8,136.0,-1519.8,-787.5,1.0,-2023.3,-236.5,1.0,-1657.9,1324.1,1.0,1.0,1.0,2.0,0.0,0.0,0,0,-320,0
47,0.5413,100,0.00,0.00,1.00,89.1,44.4,33.3,59.4,60.9,74.1,54.7,125.9,235.3,381.4,285.1,747.8,534.9,643.2,389.5,143.4,-1494.9,-833.7,1.0,-2015.1,-298.5,1.0,-1697.7,1272.7,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
48,0.5364,100,0.00,0.00,1.00,91.3,46.2,31.7,59.7,60.5,72.4,55.7,122.1,218.8,372.8,270.9,751.2,530.8,633.8,396.8,151.8,-1468.7,-879.2,1.0,-2005.0,-360.2,1.0,-1736.0,1220.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
49,0.5315,100,0.00,0.00,1.00,93.8,48.4,32.3,60.1,60.1,70.9,56.8,118.7,204.7,365.0,275.3,755.4,722.6,622.3,404.7,161.4,-1441.0,-923.8,1.0,-1993.0,-421.5,1.0,-1772.6,1166.2,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
50,0.5266,100,0.00,0.00,1.00,96.5,50.7,33.0,60.4,59.8,69.5,58.0,115.6,192.4,357.8,281.2,760.4,728.5,270.3,413.3,172.5,-1412.0,-967.6,1.0,-1979.1,-482.4,1.0,-1807.5,1111.2,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
51,0.5168,100,0.00,0.00,1.00,102.7,56.3,34.6,59.1,59.2,67.1,60.8,95.0,172.3,345.2,482.3,539.2,742.7,260.8,975.1,200.6,-1350.0,-1052.3,1.0,-1945.8,-602.9,1.0,-1872.3,998.3,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-640,0
52,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,0.0,0.0,0.0,0,0,-640,0
53,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
54,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
55,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
56,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
57,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
58,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
59,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
60,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
61,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
62,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
63,0.5071,100,0.00,0.00,1.00,110.2,63.6,36.5,49.0,59.0,65.0,64.1,78.8,156.5,334.7,484.1,949.3,741.8,266.5,716.8,358.3,-1282.9,-1133.1,1.0,-1905.2,-721.1,1.0,-1930.0,881.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
64,0.5022,100,0.00,0.00,1.00,114.5,68.1,37.6,45.2,58.9,64.1,65.9,72.7,149.8,330.1,1034.2,830.5,741.1,737.0,702.3,362.5,-1247.6,-1172.0,1.0,-1882.2,-779.2,1.0,-1956.1,822.0,1.0,1.0,1.0,2.0,0.0,0.0,0,0,-320,0
65,0.4973,100,0.00,0.00,1.00,119.2,73.4,38.7,42.0,58.9,63.3,68.0,67.5,143.8,325.9,1066.6,760.9,741.2,727.8,687.9,367.2,-1211.0,-1209.7,1.0,-1857.4,-836.5,1.0,-1980.4,761.6,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
66,0.4924,100,0.00,0.00,1.00,124.6,79.7,40.0,39.2,59.0,62.6,70.3,63.1,138.4,322.2,1101.8,711.0,741.9,719.4,674.7,372.3,-1173.3,-1246.3,1.0,-1830.9,-893.1,1.0,-2002.8,700.5,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
67,0.4875,100,0.00,0.00,1.00,130.6,85.6,41.4,36.8,59.1,61.9,72.8,59.3,133.6,318.8,398.8,667.9,743.4,711.9,662.5,377.9,-1134.6,-1281.7,1.0,-1802.6,-948.9,1.0,-2023.4,638.7,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
68,0.4827,100,0.00,0.00,1.00,137.2,87.5,43.0,34.8,59.2,61.3,75.5,55.9,129.1,315.8,388.8,297.7,745.5,710.2,651.4,384.1,-1094.7,-1315.9,1.0,-1772.7,-1003.7,1.0,-2042.0,576.4,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
69,0.4729,100,0.00,0.00,1.00,153.4,91.9,46.7,31.8,59.8,60.4,72.1,55.9,121.4,215.8,371.2,270.9,752.0,530.1,632.1,398.3,-1012.0,-1380.5,1.0,-1707.8,-1110.5,1.0,-2073.5,450.1,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-640,0
70,0.4631,100,0.00,0.00,1.00,174.7,97.2,51.2,33.2,60.5,59.7,69.2,58.2,115.0,190.2,356.4,282.4,761.5,729.8,269.2,415.1,-925.4,-1440.0,1.0,-1636.5,-1213.2,1.0,-2097.2,322.1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,-640,0
71,0.4631,100,0.00,0.00,1.00,174.7,97.2,51.2,33.2,60.5,59.7,69.2,58.2,115.0,190.2,356.4,282.4,761.5,729.8,269.2,415.1,-925.4,-1440.0,1.0,-1636.5,-1213.2,1.0,-2097.2,322.1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
72,0.4631,100,0.00,0.00,1.00,174.7,97.2,51.2,33.2,60.5,59.7,69.2,58.2,115.0,190.2,356.4,282.4,761.5,729.8,269.2,415.1,-925.4,-1440.0,1.0,-1636.5,-1213.2,1.0,-2097.2,322.1,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
73,0.4631,100,0.00,0.00,1.00,174.7,97.2,51.2,33.2,60.5,59.7,69.2,58.2,115.0,190.2,356.4,282.4,761.5,729.8,269.2,415.1,-925.4,-1440.0,1.0,-1636.5,-1213.2,1.0,-2097.2,322.1,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
74,0.4631,100,0.00,0.00,1.00,174.7,97.2,51.2,33.2,60.5,59.7,69.2,58.2,115.0,190.2,356.4,282.4,761.5,729.8,269.2,415.1,-925.4,-1440.0,1.0,-1636.5,-1213.2,1.0,-2097.2,322.1,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
75,0.4583,100,0.00,0.00,1.00,187.9,100.2,53.9,33.9,61.0,59.4,68.0,59.6,103.7,179.7,350.0,497.6,551.7,736.6,264.4,424.8,-880.8,-1467.7,1.0,-1598.5,-1262.8,1.0,-2106.1,257.6,1.0,1.0,1.0,2.0,0.0,0.0,0,0,-320,0
76,0.4534,100,0.00,0.00,1.00,203.6,103.5,57.0,34.8,57.9,59.2,66.8,61.1,93.1,170.5,344.1,478.7,540.2,744.2,259.9,967.8,-835.4,-1494.0,1.0,-1559.0,-1311.2,1.0,-2113.0,192.9,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
77,0.4485,100,0.00,0.00,1.00,355.1,107.1,60.5,35.7,52.6,59.0,65.8,62.7,84.5,162.4,338.7,473.6,545.4,742.8,255.8,701.8,-789.1,-1518.9,1.0,-1518.0,-1358.4,1.0,-2117.9,128.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
78,0.4436,100,0.00,0.00,1.00,359.0,111.1,64.5,36.7,48.2,58.9,64.8,64.4,77.5,155.1,333.7,486.8,922.8,741.6,270.1,714.8,-742.2,-1542.4,1.0,-1475.7,-1404.3,1.0,-2120.9,62.9,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
79,0.4387,100,0.00,0.00,1.00,363.3,115.5,69.1,37.8,44.5,58.9,64.0,66.3,71.6,148.6,329.2,1040.5,810.3,741.1,735.1,699.3,-694.5,-1564.5,1.0,-1431.9,-1449.0,1.0,-2121.8,-2.1,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-320,0
80,0.4290,100,0.00,0.00,1.00,373.2,125.9,81.0,40.3,38.8,59.0,62.5,70.8,62.3,137.4,321.5,1103.8,701.9,742.2,717.8,672.2,-597.3,-1604.1,1.0,-1340.3,-1534.0,1.0,-2117.7,-132.3,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-640,0
81,0.4192,100,0.00,0.00,1.00,385.2,138.9,87.9,43.3,34.4,59.3,61.2,75.2,55.3,128.3,246.5,386.9,294.4,746.0,710.9,649.3,-497.8,-1637.7,1.0,-1243.7,-1613.3,1.0,-2105.6,-261.9,1.0,1.0,1.0,0.0,0.0,0.0,0,0,-640,0
82,0.4094,100,0.00,0.00,1.00,399.7,155.5,92.4,47.1,31.9,59.8,60.3,71.8,56.1,120.7,212.9,369.6,272.0,752.8,529.3,630.2,-396.4,-1665.2,1.0,-1142.5,-1686.6,1.0,-2085.6,-390.5,1.0,1.0,1.0,0.0,0.0,0.0,0,0,-640,0
83,0.3997,100,0.00,0.00,1.00,416.8,177.4,97.7,51.7,33.3,60.6,59.6,69.0,58.5,114.1,188.0,355.1,283.7,1153.4,731.1,268.2,-293.6,-1686.3,1.0,-1036.9,-1753.4,1.0,-2057.7,-517.6,1.0,1.0,1.0,0.0,0.0,0.0,0,0,-640,0
84,0.3997,100,0.00,0.00,1.00,416.8,177.4,97.7,51.7,33.3,60.6,59.6,69.0,58.5,114.1,188.0,355.1,283.7,1153.4,731.1,268.2,-293.6,-1686.3,1.0,-1036.9,-1753.4,1.0,-2057.7,-517.6,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
