tic,angle,health,momx,momy,weapon,ray0,ray1,ray2,ray3,ray4,ray5,ray6,ray7,ray8,ray9,ray10,ray11,ray12,ray13,ray14,ray15,m0_dx,m0_dy,m0_present,m1_dx,m1_dy,m1_present,m2_dx,m2_dy,m2_present,last_fwd,last_side,last_turn,last_fire,last_use,cmd_fwd,cmd_side,cmd_turn,cmd_buttons
11,0.2461,100,0.01,0.38,1.00,139.1,149.0,192.0,210.2,192.2,147.2,88.5,75.4,68.9,56.7,73.0,130.5,127.9,137.0,176.5,152.2,466.8,-308.5,1.0,449.5,395.3,1.0,774.1,211.2,1.0,1.0,1.0,2.0,0.0,0.0,1,0,0,0
12,0.2461,100,0.01,0.35,1.00,138.7,148.6,191.4,210.2,192.2,148.2,88.5,75.8,69.3,57.1,73.6,131.4,127.9,137.0,176.5,151.7,466.4,-308.5,1.0,449.1,395.3,1.0,773.7,211.2,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
13,0.2461,100,0.01,0.31,1.00,138.4,148.2,190.9,210.2,192.2,149.2,88.5,76.2,69.7,57.5,74.0,132.2,127.9,137.0,176.5,151.3,466.1,-308.5,1.0,448.8,395.3,1.0,773.4,211.2,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
14,0.2461,100,0.01,0.28,1.00,138.1,147.9,190.5,210.2,192.2,150.1,88.5,76.5,70.0,57.8,74.5,133.0,127.9,137.0,176.5,151.0,465.7,-308.5,1.0,448.5,395.3,1.0,773.1,211.2,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
15,0.2461,100,0.01,0.26,1.00,137.8,147.6,190.1,210.2,192.2,150.9,88.5,76.8,70.2,58.1,74.8,133.7,127.9,137.0,176.4,150.7,465.5,-308.5,1.0,448.2,395.3,1.0,772.8,211.2,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
16,0.2461,100,0.01,0.23,1.00,137.5,147.3,189.8,210.2,192.2,151.6,88.5,77.1,70.5,58.4,75.2,134.4,127.9,137.0,176.4,150.4,465.2,-308.5,1.0,447.9,395.3,1.0,772.5,211.2,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
17,0.2461,100,0.01,0.21,1.00,137.3,147.1,189.4,210.2,192.2,152.2,88.6,77.4,70.8,58.7,75.5,134.9,127.9,137.0,176.4,150.2,465.0,-308.5,1.0,447.7,395.3,1.0,772.3,211.2,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
18,0.2461,100,0.01,0.22,1.00,137.0,146.8,189.1,210.2,192.2,152.9,88.6,77.6,71.0,58.9,75.9,135.5,127.8,137.0,176.4,149.9,464.7,-308.5,1.0,447.5,395.3,1.0,772.1,211.2,1.0,1.0,1.0,2.0,0.0,0.0,1,0,0,0
19,0.2422,100,0.00,0.20,1.00,136.9,145.2,184.6,212.6,192.4,164.0,86.6,78.8,71.3,58.6,74.5,129.0,128.0,135.7,172.4,151.3,471.9,-297.0,1.0,437.4,406.1,1.0,766.4,230.1,1.0,1.0,1.0,2.0,0.0,0.0,0,0,-256,0
20,0.2305,100,-0.01,0.04,1.00,137.8,141.9,173.4,220.9,193.6,199.3,89.8,81.9,71.8,57.3,70.0,112.0,128.8,132.6,162.1,157.2,492.5,-261.5,1.0,406.3,437.2,1.0,747.4,285.8,1.0,1.0,1.0,1.0,0.0,0.0,-5,0,-768,0
21,0.2188,100,-0.05,-0.16,1.00,139.6,139.6,164.6,231.1,195.9,195.8,99.2,85.5,72.5,56.1,66.2,99.1,130.4,130.4,153.8,164.7,510.6,-224.6,1.0,373.2,465.9,1.0,724.5,340.0,1.0,1.0,1.0,0.0,0.0,0.0,-7,0,-768,0
22,0.2070,100,-0.13,-0.44,1.00,142.6,138.4,157.9,223.2,199.2,193.4,110.8,89.5,73.2,55.0,62.7,88.7,132.8,129.0,147.1,174.3,526.2,-186.4,1.0,338.4,492.1,1.0,698.1,392.4,1.0,1.0,1.0,0.0,0.0,0.0,-11,0,-768,0
23,0.1992,100,-0.13,-0.46,1.00,145.2,138.3,154.4,211.1,202.0,192.3,120.3,92.6,73.8,54.2,60.5,82.8,135.0,128.5,143.5,182.2,535.2,-160.4,1.0,314.4,508.1,1.0,678.5,426.2,1.0,0.0,1.0,0.0,0.0,0.0,-2,0,-512,0
24,0.1953,100,-0.13,-0.44,1.00,147.0,138.6,153.1,206.0,203.6,191.9,125.4,93.9,73.9,53.6,59.2,79.8,136.3,128.5,141.9,186.8,539.5,-147.2,1.0,302.4,515.7,1.0,668.3,442.7,1.0,1.0,1.0,0.0,0.0,0.0,-1,0,-256,0
25,0.1836,100,-0.12,-0.40,1.00,151.8,138.9,148.8,191.6,209.5,191.6,147.8,87.7,75.6,69.2,56.9,73.3,131.0,128.5,137.7,177.3,549.3,-107.0,1.0,264.1,536.6,1.0,634.4,490.7,1.0,1.0,1.0,1.0,0.0,0.0,0,0,-768,0
26,0.1680,100,0.27,0.30,1.00,159.2,139.6,143.7,175.6,220.5,193.3,199.0,87.0,79.9,70.0,55.5,67.8,108.4,129.1,132.9,162.5,556.8,-52.6,1.0,209.8,560.0,1.0,582.8,550.6,1.0,1.0,1.0,0.0,0.0,0.0,27,0,-1024,0
27,0.1641,100,0.91,1.39,1.00,159.6,138.5,141.2,170.5,224.9,194.9,198.8,92.4,82.8,71.8,56.7,68.5,107.0,128.5,131.1,158.2,556.0,-38.8,1.0,194.1,565.0,1.0,567.3,564.8,1.0,2.0,1.0,0.0,0.0,0.0,46,0,-256,0
28,0.1641,100,1.47,2.33,1.00,156.7,135.9,138.5,167.3,226.8,196.6,200.4,96.7,85.8,74.4,59.3,71.7,111.9,126.9,129.4,156.2,553.0,-38.8,1.0,191.1,565.1,1.0,564.3,564.9,1.0,2.0,1.0,1.0,0.0,0.0,44,0,0,0
29,0.1641,100,1.90,3.06,1.00,152.7,132.4,135.0,163.1,229.2,198.7,202.6,102.4,89.8,77.8,62.8,75.9,118.5,124.8,127.2,153.6,549.0,-38.7,1.0,187.1,565.1,1.0,560.3,565.0,1.0,2.0,1.0,2.0,0.0,0.0,39,0,0,0
30,0.1641,100,2.24,3.65,1.00,148.0,128.4,130.9,158.1,232.1,201.2,205.2,109.2,94.4,81.9,67.0,80.9,126.3,122.3,124.7,150.6,544.3,-38.6,1.0,182.4,565.2,1.0,555.6,565.0,1.0,2.0,1.0,2.0,0.0,0.0,36,0,0,0
31,0.1641,100,2.51,4.11,1.00,142.7,123.8,126.2,152.4,235.3,204.0,208.0,116.8,99.7,86.5,71.7,86.5,135.2,119.5,121.8,147.1,539.0,-38.6,1.0,177.1,565.2,1.0,550.2,565.1,1.0,2.0,1.0,2.0,0.0,0.0,33,0,0,0
32,0.1641,100,2.77,4.55,1.00,136.9,118.7,121.0,146.2,228.3,207.1,211.2,125.2,105.6,75.4,76.8,92.8,134.2,116.4,118.7,143.3,533.1,-38.6,1.0,171.2,565.3,1.0,544.4,565.1,1.0,2.0,1.0,2.0,0.0,0.0,34,0,0,0
33,0.1641,100,3.11,5.12,1.00,130.3,113.0,115.2,139.1,217.3,210.6,214.7,134.7,112.2,81.1,82.7,99.8,130.2,112.9,115.1,139.0,526.5,-38.5,1.0,164.6,565.3,1.0,537.8,565.2,1.0,2.0,1.0,2.0,0.0,0.0,41,0,0,0
34,0.1641,100,3.49,5.76,1.00,122.9,106.6,108.7,131.2,205.0,214.5,218.7,145.4,119.6,87.5,89.2,107.7,125.8,109.0,111.2,134.2,519.1,-38.5,1.0,157.1,565.4,1.0,530.3,565.2,1.0,2.0,1.0,2.0,0.0,0.0,46,0,0,0
35,0.1719,100,3.83,6.47,1.00,111.4,98.8,102.7,127.1,208.4,217.4,226.1,147.8,124.4,94.1,97.9,121.2,117.5,104.1,108.3,134.0,508.3,-63.5,1.0,176.4,557.3,1.0,549.1,538.8,1.0,2.0,1.0,2.0,0.0,0.0,50,0,512,0
36,0.1875,100,4.01,7.17,1.00,97.8,90.4,97.8,127.8,236.0,220.8,238.9,143.7,127.3,101.6,109.9,140.3,107.4,99.2,107.3,127.9,490.6,-112.0,1.0,221.2,538.4,1.0,590.3,483.5,1.0,2.0,1.0,4.0,0.0,0.0,50,0,1024,0
37,0.2070,100,3.91,7.51,1.00,85.2,82.7,94.3,133.4,233.6,226.8,223.1,157.8,114.0,110.7,126.2,120.4,98.5,95.6,109.0,104.2,464.1,-169.3,1.0,276.3,509.2,1.0,755.4,-22.2,1.0,2.0,1.0,4.0,0.0,0.0,37,0,1280,0
38,0.2266,100,3.68,7.73,1.00,74.4,75.8,91.6,143.0,231.7,236.2,198.9,156.7,119.7,122.0,147.4,105.9,91.8,93.6,113.0,85.8,430.8,-222.0,1.0,327.5,474.4,1.0,738.0,-111.8,1.0,2.0,1.0,4.0,0.0,0.0,33,0,1280,0
39,0.2578,100,3.28,8.13,1.00,64.7,71.4,96.2,191.6,233.1,257.5,172.0,152.3,127.5,140.9,117.7,92.6,87.3,96.4,87.2,68.6,370.4,-297.7,1.0,405.0,405.4,1.0,693.2,-249.5,1.0,2.0,1.0,4.0,0.0,0.0,40,0,2048,0
40,0.3164,100,2.51,8.41,1.00,60.5,80.2,153.6,235.6,257.6,188.8,163.6,136.7,149.4,116.6,90.5,84.4,92.3,76.4,59.3,55.3,231.1,-404.8,1.0,516.4,238.8,1.0,549.6,-476.0,1.0,2.0,1.0,4.0,0.0,0.0,40,0,3840,0
41,0.3398,100,1.73,8.48,1.00,54.4,79.8,209.5,241.0,273.1,190.0,149.7,148.2,154.3,100.9,84.6,83.8,86.0,56.2,47.1,46.7,162.3,-427.7,1.0,539.0,167.0,1.0,466.9,-544.9,1.0,2.0,1.0,4.0,0.0,0.0,36,0,1536,0
42,0.3750,100,0.79,8.47,1.00,51.8,95.7,238.3,257.9,219.8,185.5,155.3,168.1,115.5,88.4,81.7,88.3,51.8,39.7,36.6,39.6,58.7,-445.7,1.0,556.5,52.1,1.0,330.2,-626.7,1.0,2.0,1.0,4.0,0.0,0.0,39,0,2304,0
43,0.3906,100,0.01,8.25,1.00,43.4,94.8,239.5,270.2,212.8,188.6,165.2,173.3,105.6,85.3,82.0,58.5,35.6,28.8,27.7,31.2,8.9,-442.2,1.0,553.1,4.4,1.0,261.4,-649.0,1.0,2.0,1.0,4.0,0.0,0.0,32,0,1024,0
44,0.3945,100,-0.59,7.94,1.00,30.5,70.3,239.5,273.1,219.8,196.3,174.5,167.1,104.4,85.4,82.9,38.1,23.8,19.5,18.9,21.6,-7.8,-435.8,1.0,547.2,-2.7,1.0,239.5,-648.7,1.0,2.0,1.0,4.0,0.0,0.0,27,0,256,0
45,0.3945,100,-0.73,0.00,1.00,26.4,60.9,238.3,271.8,223.0,198.9,177.0,169.4,105.9,86.6,84.1,33.0,20.6,16.8,16.4,18.7,-10.3,-434.6,1.0,544.7,-1.4,1.0,237.0,-647.5,1.0,2.0,1.0,3.0,0.0,0.0,25,0,0,0
46,0.3945,100,-0.59,0.00,1.00,26.0,59.9,237.0,270.2,223.3,199.2,177.3,172.1,107.6,88.0,85.4,32.5,20.3,16.6,16.1,18.4,-11.5,-435.2,1.0,543.5,-2.1,1.0,235.8,-648.1,1.0,2.0,1.0,2.0,0.0,0.0,26,0,0,0
47,0.3945,100,-1.06,0.00,1.00,26.0,59.9,235.8,268.9,223.3,199.2,177.3,174.5,109.1,89.2,86.6,32.5,20.3,16.6,16.1,18.4,-12.4,-435.9,1.0,542.6,-2.8,1.0,234.9,-648.8,1.0,2.0,1.0,2.0,0.0,0.0,25,0,0,0
48,0.3945,100,-1.56,0.00,1.00,26.0,59.9,234.1,266.9,223.3,199.2,177.3,178.0,111.2,91.0,88.3,32.5,20.3,16.6,16.1,18.4,-13.8,-437.0,1.0,541.2,-3.8,1.0,233.6,-649.9,1.0,2.0,1.0,2.0,0.0,0.0,29,0,0,0
49,0.3945,100,-2.10,0.00,1.00,26.0,59.9,231.7,264.3,223.3,199.2,177.3,182.7,114.2,93.4,90.7,32.5,20.3,16.6,16.1,18.4,-15.6,-438.4,1.0,539.4,-5.3,1.0,231.7,-651.3,1.0,2.0,1.0,2.0,0.0,0.0,33,0,0,0
50,0.3945,100,-2.76,0.00,1.00,26.0,59.9,228.7,260.8,223.3,199.2,177.3,188.9,118.1,96.5,93.8,32.5,20.3,16.6,16.1,18.4,-18.0,-440.3,1.0,537.0,-7.1,1.0,229.3,-653.2,1.0,2.0,1.0,2.0,0.0,0.0,41,0,0,0
51,0.3906,100,-3.17,0.00,1.00,25.2,55.1,224.5,253.3,227.7,200.6,176.8,199.5,124.9,100.9,97.0,34.0,20.7,16.7,16.1,18.2,-9.9,-442.8,1.0,534.3,3.8,1.0,588.9,-365.4,1.0,2.0,1.0,2.0,0.0,0.0,34,0,-256,0
52,0.3789,100,-3.82,0.00,1.00,23.2,44.4,219.3,239.8,243.1,205.8,176.0,192.5,139.2,108.0,100.8,39.5,22.1,17.2,16.0,17.5,19.7,-445.2,1.0,529.5,40.2,1.0,611.1,-324.0,1.0,2.0,1.0,1.0,0.0,0.0,49,0,-768,0
53,0.3672,100,-3.99,0.00,1.00,21.6,37.4,215.1,228.1,262.2,202.9,176.2,186.9,156.7,116.3,105.3,47.6,23.8,17.7,16.0,17.0,49.4,-445.8,1.0,522.2,75.8,1.0,630.3,-281.4,1.0,2.0,1.0,0.0,0.0,0.0,32,0,-768,2
54,0.3477,100,-3.51,0.00,1.00,19.6,29.9,93.4,216.0,257.8,208.3,194.9,180.3,189.7,129.2,110.8,73.2,27.8,18.9,16.2,16.4,101.3,-439.7,1.0,506.7,135.9,1.0,657.7,-205.4,1.0,2.0,1.0,0.0,0.0,1.0,9,0,-1280,2
55,0.3398,100,-2.96,-0.33,1.00,19.4,28.4,74.6,210.6,245.6,214.8,196.4,178.2,207.8,137.6,115.2,96.0,30.6,20.0,16.8,16.6,121.3,-437.2,1.0,497.9,157.6,1.0,665.6,-175.8,1.0,1.0,1.0,0.0,0.0,1.0,-14,0,-512,2
56,0.3359,100,-2.47,-0.67,1.00,19.9,28.7,70.3,207.0,238.7,217.8,196.8,176.8,203.8,143.4,118.8,116.4,33.3,21.3,17.6,17.3,131.2,-436.8,1.0,493.2,167.0,1.0,668.9,-162.2,1.0,0.0,1.0,0.0,0.0,1.0,-15,0,-256,2
57,0.3320,100,-1.54,-1.84,1.00,22.0,31.1,71.7,204.6,233.4,219.3,196.0,174.2,198.6,148.3,121.3,117.8,38.8,24.3,19.8,19.3,142.8,-435.9,1.0,489.8,176.6,1.0,673.6,-148.2,1.0,0.0,1.0,1.0,0.0,1.0,-50,0,-256,2
58,0.3320,100,-0.85,-2.63,1.00,25.3,35.8,82.5,203.7,232.3,215.7,193.0,171.2,195.3,149.5,122.2,118.7,44.7,27.9,22.8,22.2,144.9,-438.2,1.0,491.9,174.4,1.0,675.7,-150.4,1.0,0.0,1.0,1.0,0.0,1.0,-39,0,0,0
59,0.3281,100,-0.10,-3.63,1.00,29.5,41.0,89.6,203.0,229.1,214.8,190.2,166.8,188.1,152.6,123.2,118.5,55.2,33.7,27.2,26.2,159.1,-436.5,1.0,490.9,184.4,1.0,674.9,-138.1,1.0,0.0,1.0,2.0,0.0,0.0,-50,0,-256,0
60,0.3281,100,0.58,-4.54,1.00,35.2,48.9,106.8,203.7,229.8,208.3,184.9,161.7,182.4,151.8,122.6,117.8,65.9,40.2,32.4,31.2,163.8,-438.3,1.0,495.7,182.6,1.0,679.6,-139.9,1.0,0.0,1.0,1.0,0.0,0.0,-50,0,0,0
61,0.3281,100,0.52,-4.11,1.00,40.3,56.0,122.4,204.2,230.4,202.4,180.2,157.2,177.3,151.0,122.0,117.3,75.5,46.0,37.2,35.8,168.1,-439.9,1.0,499.9,181.0,1.0,683.9,-141.6,1.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0
62,0.3281,100,0.58,-3.93,1.00,45.2,62.9,137.3,204.9,231.2,196.8,175.7,152.8,172.4,150.2,121.3,116.6,84.7,51.6,41.7,40.1,172.2,-441.4,1.0,504.0,179.5,1.0,680.2,-145.4,1.0,1.0,1.0,2.0,0.0,0.0,-8,0,0,0
63,0.3281,100,0.54,-3.58,1.00,49.8,69.1,150.9,205.5,231.8,191.7,171.5,148.8,167.9,149.4,120.7,116.0,93.1,56.8,45.8,44.1,175.9,-442.7,1.0,507.8,178.2,1.0,684.0,-146.7,1.0,1.0,1.0,2.0,0.0,0.0,-1,0,0,0
64,0.3281,100,0.49,-3.25,1.00,53.8,74.8,163.2,206.0,232.4,187.0,167.8,145.2,163.8,148.8,120.1,115.5,100.7,61.4,49.6,47.7,179.4,-443.9,1.0,511.2,176.9,1.0,687.4,-147.9,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
65,0.3281,100,0.47,-2.99,1.00,57.5,79.9,174.6,206.5,233.0,182.8,164.3,141.9,160.1,148.1,119.6,115.0,107.7,65.7,53.0,51.0,182.5,-445.0,1.0,514.4,175.8,1.0,682.8,-151.4,1.0,1.0,1.0,2.0,0.0,0.0,-2,0,0,0
66,0.3281,100,0.43,-2.71,1.00,60.9,84.7,184.9,207.0,233.6,178.9,161.2,138.9,156.7,147.5,119.1,114.5,114.1,69.5,56.2,54.0,185.4,-446.0,1.0,517.2,174.9,1.0,685.7,-152.4,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
67,0.3281,100,0.39,-2.46,1.00,64.0,88.9,194.2,207.4,234.0,175.4,158.4,136.2,153.7,146.9,118.7,114.1,119.8,73.0,59.0,56.7,188.0,-446.9,1.0,519.8,173.9,1.0,688.2,-153.3,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
68,0.3281,100,0.35,-2.23,1.00,66.8,92.8,202.7,207.8,234.5,172.2,155.8,133.7,150.8,146.4,118.2,113.7,125.1,76.2,61.6,59.2,190.3,-447.7,1.0,522.2,173.1,1.0,682.8,-156.5,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
69,0.3281,100,0.32,-2.02,1.00,69.3,96.3,210.3,208.2,234.9,169.3,153.5,131.5,148.3,146.0,117.9,113.3,127.9,79.1,63.9,61.4,192.4,-448.5,1.0,524.3,172.4,1.0,685.0,-157.2,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0
70,0.3281,100,0.27,-1.80,1.00,71.6,99.5,216.8,208.5,235.2,166.8,151.4,129.5,146.1,145.6,117.6,113.0,127.5,81.7,66.0,63.4,194.3,-449.2,1.0,526.2,171.7,1.0,686.9,-157.9,1.0,1.0,1.0,2.0,0.0,0.0,1,0,0,0
71,0.3281,100,0.19,-1.54,1.00,73.5,102.1,217.1,208.7,235.5,164.6,149.6,127.8,144.2,145.3,117.3,112.8,127.3,83.9,67.7,65.1,195.9,-449.8,1.0,527.8,171.1,1.0,680.7,-160.8,1.0,1.0,1.0,2.0,0.0,0.0,4,0,0,0
72,0.3281,100,0.12,-1.29,1.00,75.1,104.4,217.2,208.8,235.6,162.7,148.1,126.3,142.5,145.1,117.2,112.7,127.1,85.7,69.2,66.6,197.3,-450.3,1.0,529.1,170.6,1.0,682.0,-161.4,1.0,1.0,1.0,2.0,0.0,0.0,4,0,0,0
73,0.3281,100,-0.01,-0.95,1.00,76.3,106.0,217.2,208.8,235.6,161.4,147.0,125.3,141.4,145.1,117.2,112.7,127.2,87.1,70.3,67.6,198.2,-450.8,1.0,530.0,170.1,1.0,682.9,-161.9,1.0,1.0,1.0,2.0,0.0,0.0,9,0,0,0
74,0.3281,100,-0.49,0.04,1.00,76.2,105.9,216.6,208.3,235.0,161.4,147.1,125.3,141.4,145.8,117.8,113.2,127.8,87.0,70.2,67.6,197.9,-451.3,1.0,529.7,169.6,1.0,675.6,-158.6,1.0,1.0,1.0,2.0,0.0,0.0,36,0,0,0
75,0.3281,100,-0.80,0.71,1.00,75.4,104.7,215.7,207.4,234.0,162.4,147.9,126.1,142.3,147.0,118.7,114.1,128.8,86.0,69.4,66.8,196.8,-451.7,1.0,528.6,169.2,1.0,674.5,-159.0,1.0,2.0,1.0,2.0,0.0,0.0,27,0,0,0
76,0.3281,100,-1.13,1.39,1.00,73.6,102.3,214.4,206.1,232.6,164.4,149.5,127.7,144.1,148.6,120.0,115.4,130.2,84.0,67.8,65.2,194.8,-452.1,1.0,526.7,168.8,1.0,672.5,-159.4,1.0,2.0,1.0,2.0,0.0,0.0,30,0,0,1
77,0.3281,100,-1.45,2.06,1.00,71.0,98.7,212.7,204.5,230.8,167.4,151.9,130.0,146.6,150.7,121.7,117.0,132.0,81.1,65.5,62.9,192.1,-452.4,1.0,523.9,168.5,1.0,662.0,-162.1,1.0,2.0,1.0,2.0,1.0,0.0,32,0,0,1
78,0.3281,100,-1.70,2.59,1.00,67.8,94.2,205.7,202.6,228.6,171.1,154.9,132.8,149.9,153.1,123.7,118.9,126.9,77.3,62.5,60.1,188.7,-452.7,1.0,520.5,168.2,1.0,658.6,-162.4,1.0,2.0,1.0,2.0,1.0,0.0,29,0,0,1
79,0.3281,100,-2.06,3.32,1.00,63.6,88.4,193.0,200.3,226.0,175.8,158.7,136.5,154.0,156.0,126.0,121.2,119.1,72.6,58.6,56.4,184.3,-453.0,1.0,516.2,167.9,1.0,654.3,-162.7,1.0,2.0,1.0,2.0,1.0,0.0,39,0,0,1
80,0.3281,100,-2.39,3.99,1.00,281.4,384.0,177.9,197.7,223.0,181.5,163.3,140.9,159.0,159.5,128.8,123.8,109.8,66.9,254.7,614.7,179.2,-453.2,1.0,511.1,167.6,1.0,652.9,-155.8,1.0,2.0,1.0,2.0,1.0,0.0,39,0,0,1
81,0.3320,100,-2.87,4.84,1.00,274.0,387.2,173.6,195.0,222.4,184.8,167.7,146.7,167.3,160.4,131.2,127.3,94.1,58.8,247.3,610.9,159.7,-449.8,1.0,508.8,154.9,1.0,642.7,-171.9,1.0,2.0,1.0,2.0,1.0,0.0,50,0,256,1
82,0.3320,100,-2.95,5.01,1.00,267.7,378.3,152.9,191.8,218.7,191.8,173.4,152.3,173.7,164.5,134.5,130.6,82.9,54.7,245.8,605.3,153.3,-449.9,1.0,502.4,154.8,1.0,636.3,-172.0,1.0,2.0,1.0,3.0,1.0,0.0,25,0,0,1
83,0.3359,100,-3.31,5.61,1.00,264.3,380.3,142.4,188.7,217.6,195.9,178.7,159.0,183.4,166.0,137.4,134.8,67.4,62.6,284.8,601.1,135.0,-453.5,1.0,498.9,142.5,1.0,628.8,-180.7,1.0,2.0,1.0,2.0,1.0,0.0,44,0,256,1
84,0.3633,100,-3.93,6.15,1.00,768.8,96.7,182.8,192.0,240.8,183.8,180.6,172.8,210.8,154.1,138.0,88.9,55.0,885.7,589.5,838.1,47.5,-468.7,1.0,507.9,56.3,1.0,580.7,-284.4,1.0,2.0,1.0,3.0,1.0,0.0,50,0,1792,1
85,0.3633,100,-4.02,6.11,1.00,762.0,557.5,178.4,187.3,234.9,191.3,187.4,179.9,217.6,159.1,142.4,67.4,326.4,238.6,582.7,831.0,38.9,-459.6,1.0,491.8,56.7,1.0,572.7,-283.3,1.0,2.0,1.0,4.0,1.0,0.0,25,0,0,1
86,0.3711,100,-4.23,6.15,1.00,343.9,539.6,173.3,185.7,239.1,194.3,193.7,190.4,212.9,160.5,146.8,54.3,299.3,225.7,574.5,825.9,8.2,-459.6,1.0,485.9,33.8,1.0,555.5,-304.0,1.0,2.0,1.0,2.0,1.0,0.0,30,0,512,1
87,0.3945,100,-4.50,6.10,1.00,324.6,75.0,169.5,193.4,233.9,191.3,194.2,211.9,192.5,157.4,62.3,542.0,766.3,846.3,571.9,229.3,-67.4,-453.6,1.0,477.5,-35.6,1.0,496.8,-380.0,1.0,2.0,1.0,4.0,1.0,0.0,30,0,1536,1
88,0.4023,100,-4.66,5.93,1.00,335.5,68.8,165.6,193.1,233.6,195.7,193.8,225.9,191.9,160.8,61.8,564.3,827.7,788.3,569.4,228.4,-97.6,-447.4,1.0,467.2,-56.6,1.0,469.6,-401.5,1.0,2.0,1.0,4.0,1.0,0.0,25,0,512,1
